response_id,raw_sample_id,base_task_id,question_id,context_id,domain,source_dataset,dataset_role,source_kind,model,mode,question,retrieved_context,answer,document_status,constraint_family,expected_constraints,provided_faithfulness_score,provided_faithfulness_method,natural_noise_type,source_id,source_url,retrieved_source_id,target_source_id,include_llm_judge_pool,recommended_for_ragas,recommended_for_dual_judge,material_or_source_key,task_type,original_constraint_family,pi_sret_constraint_score,pi_sret_violation,pi_sret_violations,lexical_support,embedding_support,nli_support
resp_0a5e10e6917ede41,rag_mpc_0036_incorrect_gap,task_a87a9809a7a4404b,q_83f26da8977bcd43,ctx_31a3089ef42a2442,materials,qwen_max_naive,llm_generation,materials_project_derived,qwen-max,naive_context,What is the band gap of Rb?,"[rank=1 score=27.0055 doc_id=h1ctx_0107_mpc_0036_incorrect_gap] A noisy retrieved note reports Rb (mp-1179832) with band gap -0.11029999999999901 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=25.0654 doc_id=mp_0003] Materials Project reports Rb (mp-1179802). Band gap: 0.0 eV. Formation energy per atom: 0.0536492825 eV/atom. Energy above hull: 0.0536492825 eV/atom. Stable: False.

[rank=3 score=25.0654 doc_id=mp_0032] Materials Project reports Rb (mp-640416). Band gap: 0.0 eV. Formation energy per atom: 0.056727803749999 eV/atom. Energy above hull: 0.056727803749999 eV/atom. Stable: False.",0.0 eV,outdated_or_incorrect,band_gap,[],1.0,qwen_judge,,,qwen_output,,,True,True,True,mpc_0036,band_gap,band_gap,1.0,False,,1.0,0.34869483697070247,1.0
resp_aaeb9ad7627cbe90,rag_mpc_0037_current_gap,task_8a8a0ca9d721426a,q_5c9111d7187fbe90,ctx_c5b444b131fce12f,materials,deepseek_r1_naive,llm_generation,derived_response,deepseek-r1,naive_context,What is the band gap of H2?,"[rank=1 score=26.5640 doc_id=h1ctx_0086_mpc_0029_incorrect_gap] A noisy retrieved note reports H2 (mp-2739136) with band gap -10.5108 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=26.5640 doc_id=h1ctx_0092_mpc_0031_incorrect_gap] A noisy retrieved note reports H2 (mp-632172) with band gap -9.328899999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=26.5640 doc_id=h1ctx_0104_mpc_0035_incorrect_gap] A noisy retrieved note reports H2 (mp-632291) with band gap -8.8499 eV. This note is intentionally marked for human review as outdated_or_incorrect.","H2 (mp-2739136) has band gap -10.5108 eV, H2 (mp-632172) has band gap -9.328899999999999 eV, H2 (mp-632291) has band gap -8.8499 eV",outdated_or_incorrect,band_gap,[],1.0,qwen_judge,,,qwen_output,,,True,True,True,mpc_0037,band_gap,band_gap,0.0,True,non_negative_band_gap,0.8181818181818182,0.36205025776113625,1.0
resp_abefefc74faf5fa0,rag_mpc_0037_current_gap,task_8a8a0ca9d721426a,q_5c9111d7187fbe90,ctx_c5b444b131fce12f,materials,local_rag_naive,local_rag,materials_project_derived,local_rule_rag,naive_context,What is the band gap of H2?,"[rank=1 score=26.5640 doc_id=h1ctx_0086_mpc_0029_incorrect_gap] A noisy retrieved note reports H2 (mp-2739136) with band gap -10.5108 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=26.5640 doc_id=h1ctx_0092_mpc_0031_incorrect_gap] A noisy retrieved note reports H2 (mp-632172) with band gap -9.328899999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=26.5640 doc_id=h1ctx_0104_mpc_0035_incorrect_gap] A noisy retrieved note reports H2 (mp-632291) with band gap -8.8499 eV. This note is intentionally marked for human review as outdated_or_incorrect.",The retrieved context reports a -10.5108 eV band gap for H2.,outdated_or_incorrect,band_gap,"['non_negative_band_gap', 'valid_chemical_symbols']",,,,,https://materialsproject.org/materials/mp-2739136,,,False,False,False,mpc_0037,band_gap,band_gap,0.0,True,non_negative_band_gap,0.6363636363636364,0.3137079827047732,0.75
resp_3f52b56698c237b2,rag_mpc_0037_current_gap,task_8a8a0ca9d721426a,q_5c9111d7187fbe90,ctx_c5b444b131fce12f,materials,qwen_max_naive,llm_generation,derived_response,qwen-max,naive_context,What is the band gap of H2?,"[rank=1 score=26.5640 doc_id=h1ctx_0086_mpc_0029_incorrect_gap] A noisy retrieved note reports H2 (mp-2739136) with band gap -10.5108 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=26.5640 doc_id=h1ctx_0092_mpc_0031_incorrect_gap] A noisy retrieved note reports H2 (mp-632172) with band gap -9.328899999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=26.5640 doc_id=h1ctx_0104_mpc_0035_incorrect_gap] A noisy retrieved note reports H2 (mp-632291) with band gap -8.8499 eV. This note is intentionally marked for human review as outdated_or_incorrect.",-10.5108 eV,outdated_or_incorrect,band_gap,[],0.5,qwen_judge,,,qwen_output,,,True,True,True,mpc_0037,band_gap,band_gap,0.0,True,non_negative_band_gap,0.5,0.1451732372622595,0.45
resp_a8cfc5ea9d21d4ba,rag_mpc_0037_incomplete_stability,task_ef74886509eb589d,q_9682939985df5f29,ctx_ab2c115e5034b166,materials,deepseek_r1_naive,llm_generation,derived_response,deepseek-r1,naive_context,Is H2 thermodynamically stable?,"[rank=1 score=25.9335 doc_id=h1ctx_0086_mpc_0029_incorrect_gap] A noisy retrieved note reports H2 (mp-2739136) with band gap -10.5108 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=25.9335 doc_id=h1ctx_0092_mpc_0031_incorrect_gap] A noisy retrieved note reports H2 (mp-632172) with band gap -9.328899999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=25.9335 doc_id=h1ctx_0104_mpc_0035_incorrect_gap] A noisy retrieved note reports H2 (mp-632291) with band gap -8.8499 eV. This note is intentionally marked for human review as outdated_or_incorrect.",A noisy retrieved note reports H2 (mp-2739136) with band gap -10.5108 eV. This note is intentionally marked for human review as outdated_or_incorrect. A noisy retrieved note reports H2 (mp-632172) with band gap -9.328899999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect. A noisy retrieved note reports H2 (mp-632291) with band gap -8.8499 eV. This note is intentionally marked for human review as outdated_or_incorrect.,outdated_or_incorrect,band_gap,[],0.0,qwen_judge,,,qwen_output,,,True,True,True,mpc_0037,stability,band_gap,1.0,False,,1.0,0.8884475606924465,1.0
resp_7e6e36c3808c88cf,rag_mpc_0037_incomplete_stability,task_ef74886509eb589d,q_9682939985df5f29,ctx_ab2c115e5034b166,materials,local_rag_naive,local_rag,materials_project_derived,local_rule_rag,naive_context,Is H2 thermodynamically stable?,"[rank=1 score=25.9335 doc_id=h1ctx_0086_mpc_0029_incorrect_gap] A noisy retrieved note reports H2 (mp-2739136) with band gap -10.5108 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=25.9335 doc_id=h1ctx_0092_mpc_0031_incorrect_gap] A noisy retrieved note reports H2 (mp-632172) with band gap -9.328899999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=25.9335 doc_id=h1ctx_0104_mpc_0035_incorrect_gap] A noisy retrieved note reports H2 (mp-632291) with band gap -8.8499 eV. This note is intentionally marked for human review as outdated_or_incorrect.",The retrieved context is insufficient to establish thermodynamic stability.,outdated_or_incorrect,band_gap,"['cautious_stability_claim', 'valid_chemical_symbols']",,,,,https://materialsproject.org/materials/mp-2739136,,,False,False,False,mpc_0037,stability,stability,1.0,False,,0.2222222222222222,0.1012258826431661,0.2222222222222222
resp_696ffb2e91a6c5d2,rag_mpc_0037_incomplete_stability,task_ef74886509eb589d,q_9682939985df5f29,ctx_ab2c115e5034b166,materials,qwen_max_naive,llm_generation,derived_response,qwen-max,naive_context,Is H2 thermodynamically stable?,"[rank=1 score=25.9335 doc_id=h1ctx_0086_mpc_0029_incorrect_gap] A noisy retrieved note reports H2 (mp-2739136) with band gap -10.5108 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=25.9335 doc_id=h1ctx_0092_mpc_0031_incorrect_gap] A noisy retrieved note reports H2 (mp-632172) with band gap -9.328899999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=25.9335 doc_id=h1ctx_0104_mpc_0035_incorrect_gap] A noisy retrieved note reports H2 (mp-632291) with band gap -8.8499 eV. This note is intentionally marked for human review as outdated_or_incorrect.","The retrieved context does not provide information on the thermodynamic stability of H2. It only provides data about band gaps, which are marked as outdated or incorrect.",outdated_or_incorrect,band_gap,[],1.0,qwen_judge,,,qwen_output,,,True,True,True,mpc_0037,stability,band_gap,1.0,False,,0.2692307692307692,0.13131413389095167,0.2692307692307692
resp_b81433c3d29070c4,rag_mpc_0037_incorrect_gap,task_8a8a0ca9d721426a,q_5c9111d7187fbe90,ctx_c5b444b131fce12f,materials,deepseek_r1_naive,llm_generation,derived_response,deepseek-r1,naive_context,What is the band gap of H2?,"[rank=1 score=26.5640 doc_id=h1ctx_0086_mpc_0029_incorrect_gap] A noisy retrieved note reports H2 (mp-2739136) with band gap -10.5108 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=26.5640 doc_id=h1ctx_0092_mpc_0031_incorrect_gap] A noisy retrieved note reports H2 (mp-632172) with band gap -9.328899999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=26.5640 doc_id=h1ctx_0104_mpc_0035_incorrect_gap] A noisy retrieved note reports H2 (mp-632291) with band gap -8.8499 eV. This note is intentionally marked for human review as outdated_or_incorrect.","H2 (mp-2739136) has band gap -10.5108 eV, H2 (mp-632172) has band gap -9.328899999999999 eV, H2 (mp-632291) has band gap -8.8499 eV",outdated_or_incorrect,band_gap,[],1.0,qwen_judge,,,qwen_output,,,True,True,True,mpc_0037,band_gap,band_gap,0.0,True,non_negative_band_gap,0.8181818181818182,0.36205025776113625,1.0
resp_2418fcec8ad64afd,rag_mpc_0037_incorrect_gap,task_8a8a0ca9d721426a,q_5c9111d7187fbe90,ctx_c5b444b131fce12f,materials,local_rag_naive,local_rag,materials_project_derived,local_rule_rag,naive_context,What is the band gap of H2?,"[rank=1 score=26.5640 doc_id=h1ctx_0086_mpc_0029_incorrect_gap] A noisy retrieved note reports H2 (mp-2739136) with band gap -10.5108 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=26.5640 doc_id=h1ctx_0092_mpc_0031_incorrect_gap] A noisy retrieved note reports H2 (mp-632172) with band gap -9.328899999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=26.5640 doc_id=h1ctx_0104_mpc_0035_incorrect_gap] A noisy retrieved note reports H2 (mp-632291) with band gap -8.8499 eV. This note is intentionally marked for human review as outdated_or_incorrect.",The retrieved context reports a -10.5108 eV band gap for H2.,outdated_or_incorrect,band_gap,"['non_negative_band_gap', 'valid_chemical_symbols']",,,,,https://materialsproject.org/materials/mp-2739136,,,False,False,False,mpc_0037,band_gap,band_gap,0.0,True,non_negative_band_gap,0.6363636363636364,0.3137079827047732,0.75
resp_f63238ef01ad2e66,rag_mpc_0037_incorrect_gap,task_8a8a0ca9d721426a,q_5c9111d7187fbe90,ctx_c5b444b131fce12f,materials,qwen_max_naive,llm_generation,derived_response,qwen-max,naive_context,What is the band gap of H2?,"[rank=1 score=26.5640 doc_id=h1ctx_0086_mpc_0029_incorrect_gap] A noisy retrieved note reports H2 (mp-2739136) with band gap -10.5108 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=26.5640 doc_id=h1ctx_0092_mpc_0031_incorrect_gap] A noisy retrieved note reports H2 (mp-632172) with band gap -9.328899999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=26.5640 doc_id=h1ctx_0104_mpc_0035_incorrect_gap] A noisy retrieved note reports H2 (mp-632291) with band gap -8.8499 eV. This note is intentionally marked for human review as outdated_or_incorrect.",-10.5108 eV,outdated_or_incorrect,band_gap,[],0.5,qwen_judge,,,qwen_output,,,True,True,True,mpc_0037,band_gap,band_gap,0.0,True,non_negative_band_gap,0.5,0.1451732372622595,0.45
resp_4a3bb203b97af8cd,rag_mpc_0038_current_gap,task_a2d6f5deb8eaf7c6,q_cda48819e042facc,ctx_bd5acb4856af987f,materials,deepseek_r1_naive,llm_generation,derived_response,deepseek-r1,naive_context,What is the band gap of Si?,"[rank=1 score=25.8113 doc_id=h1ctx_0050_mpc_0017_incorrect_gap] A noisy retrieved note reports Si (mp-1079297) with band gap -0.2735 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=25.8113 doc_id=h1ctx_0080_mpc_0027_incorrect_gap] A noisy retrieved note reports Si (mp-1204046) with band gap -0.15080000000000002 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=25.8113 doc_id=h1ctx_0113_mpc_0038_incorrect_gap] A noisy retrieved note reports Si (mp-999200) with band gap -0.439799999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.","The band gap of Si is reported as -0.2735 eV in mp-1079297, -0.15080000000000002 eV in mp-1204046, and -0.439799999999999 eV in mp-999200. These notes are marked as outdated or incorrect.",outdated_or_incorrect,band_gap,[],0.0,qwen_judge,,,qwen_output,,,True,True,True,mpc_0038,band_gap,band_gap,0.0,True,non_negative_band_gap,0.5833333333333334,0.2765512943246402,0.75
resp_21cabd0604044875,rag_mpc_0038_current_gap,task_a2d6f5deb8eaf7c6,q_cda48819e042facc,ctx_bd5acb4856af987f,materials,local_rag_naive,local_rag,materials_project_derived,local_rule_rag,naive_context,What is the band gap of Si?,"[rank=1 score=25.8113 doc_id=h1ctx_0050_mpc_0017_incorrect_gap] A noisy retrieved note reports Si (mp-1079297) with band gap -0.2735 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=25.8113 doc_id=h1ctx_0080_mpc_0027_incorrect_gap] A noisy retrieved note reports Si (mp-1204046) with band gap -0.15080000000000002 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=25.8113 doc_id=h1ctx_0113_mpc_0038_incorrect_gap] A noisy retrieved note reports Si (mp-999200) with band gap -0.439799999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.",The retrieved context reports a -0.2735 eV band gap for Si.,outdated_or_incorrect,band_gap,"['non_negative_band_gap', 'valid_chemical_symbols']",,,,,https://materialsproject.org/materials/mp-1079297,,,False,False,False,mpc_0038,band_gap,band_gap,0.0,True,non_negative_band_gap,0.6363636363636364,0.30919374668772387,0.75
resp_195d4f9bde5ffef9,rag_mpc_0038_current_gap,task_a2d6f5deb8eaf7c6,q_cda48819e042facc,ctx_bd5acb4856af987f,materials,qwen_max_naive,llm_generation,derived_response,qwen-max,naive_context,What is the band gap of Si?,"[rank=1 score=25.8113 doc_id=h1ctx_0050_mpc_0017_incorrect_gap] A noisy retrieved note reports Si (mp-1079297) with band gap -0.2735 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=25.8113 doc_id=h1ctx_0080_mpc_0027_incorrect_gap] A noisy retrieved note reports Si (mp-1204046) with band gap -0.15080000000000002 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=25.8113 doc_id=h1ctx_0113_mpc_0038_incorrect_gap] A noisy retrieved note reports Si (mp-999200) with band gap -0.439799999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.",-0.2735 eV,outdated_or_incorrect,band_gap,[],0.5,qwen_judge,,,qwen_output,,,True,True,True,mpc_0038,band_gap,band_gap,0.0,True,non_negative_band_gap,0.5,0.13415871240881372,0.45
resp_6a4c244fce3e70d0,rag_mpc_0038_incomplete_stability,task_e81ad7d534b6fa43,q_3671eb891df5f306,ctx_f78d5a3c11d7117d,materials,deepseek_r1_naive,llm_generation,derived_response,deepseek-r1,naive_context,Is Si thermodynamically stable?,"[rank=1 score=25.1808 doc_id=h1ctx_0050_mpc_0017_incorrect_gap] A noisy retrieved note reports Si (mp-1079297) with band gap -0.2735 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=25.1808 doc_id=h1ctx_0080_mpc_0027_incorrect_gap] A noisy retrieved note reports Si (mp-1204046) with band gap -0.15080000000000002 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=25.1808 doc_id=h1ctx_0113_mpc_0038_incorrect_gap] A noisy retrieved note reports Si (mp-999200) with band gap -0.439799999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.",A noisy retrieved note reports Si (mp-1079297) with band gap -0.2735 eV. This note is intentionally marked for human review as outdated_or_incorrect.,outdated_or_incorrect,band_gap,[],0.0,qwen_judge,,,qwen_output,,,True,True,True,mpc_0038,stability,band_gap,1.0,False,,1.0,0.8521349126090637,1.0
resp_c6f2dca6a7c3faf0,rag_mpc_0038_incomplete_stability,task_e81ad7d534b6fa43,q_3671eb891df5f306,ctx_f78d5a3c11d7117d,materials,local_rag_naive,local_rag,materials_project_derived,local_rule_rag,naive_context,Is Si thermodynamically stable?,"[rank=1 score=25.1808 doc_id=h1ctx_0050_mpc_0017_incorrect_gap] A noisy retrieved note reports Si (mp-1079297) with band gap -0.2735 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=25.1808 doc_id=h1ctx_0080_mpc_0027_incorrect_gap] A noisy retrieved note reports Si (mp-1204046) with band gap -0.15080000000000002 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=25.1808 doc_id=h1ctx_0113_mpc_0038_incorrect_gap] A noisy retrieved note reports Si (mp-999200) with band gap -0.439799999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.",The retrieved context is insufficient to establish thermodynamic stability.,outdated_or_incorrect,band_gap,"['cautious_stability_claim', 'valid_chemical_symbols']",,,,,https://materialsproject.org/materials/mp-1079297,,,False,False,False,mpc_0038,stability,stability,1.0,False,,0.2222222222222222,0.10144427746584775,0.2222222222222222
