sample_id,domain,source,question,retrieved_context,answer,document_status,expected_constraints,faithfulness_score,faithfulness_method,faithfulness_notes,generation_tokens,judge_tokens,generation_mode
rag_mpc_0078_current_gap,materials,qwen_output,What is the band gap of Xe?,"[rank=1 score=27.4274 doc_id=h1ctx_0200_mpc_0067_incorrect_gap] A noisy retrieved note reports Xe (mp-1187769) with band gap -6.2294 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=27.4274 doc_id=h1ctx_0230_mpc_0077_incorrect_gap] A noisy retrieved note reports Xe (mp-972256) with band gap -6.1673 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=27.4274 doc_id=h1ctx_0233_mpc_0078_incorrect_gap] A noisy retrieved note reports Xe (mp-979286) with band gap -6.1713000000000005 eV. This note is intentionally marked for human review as outdated_or_incorrect.",-6.2294 eV,outdated_or_incorrect,,0.0,qwen_judge,"The answer provided, -6.2294 eV, is taken from a context that is explicitly marked as outdated or incorrect. Therefore, the information used to form the answer is not considered reliable or valid based on the given context.",386,445,naive_context
rag_mpc_0078_incorrect_gap,materials,qwen_output,What is the band gap of Xe?,"[rank=1 score=27.4274 doc_id=h1ctx_0200_mpc_0067_incorrect_gap] A noisy retrieved note reports Xe (mp-1187769) with band gap -6.2294 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=27.4274 doc_id=h1ctx_0230_mpc_0077_incorrect_gap] A noisy retrieved note reports Xe (mp-972256) with band gap -6.1673 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=27.4274 doc_id=h1ctx_0233_mpc_0078_incorrect_gap] A noisy retrieved note reports Xe (mp-979286) with band gap -6.1713000000000005 eV. This note is intentionally marked for human review as outdated_or_incorrect.",-6.2294 eV,outdated_or_incorrect,,0.0,qwen_judge,"The answer provided, -6.2294 eV, is taken from a context that is explicitly marked as outdated or incorrect. Therefore, the information used to form the answer is not considered reliable or valid based on the given context.",386,445,naive_context
rag_mpc_0078_incomplete_stability,materials,qwen_output,Is Xe thermodynamically stable?,"[rank=1 score=26.7969 doc_id=h1ctx_0200_mpc_0067_incorrect_gap] A noisy retrieved note reports Xe (mp-1187769) with band gap -6.2294 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=26.7969 doc_id=h1ctx_0230_mpc_0077_incorrect_gap] A noisy retrieved note reports Xe (mp-972256) with band gap -6.1673 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=26.7969 doc_id=h1ctx_0233_mpc_0078_incorrect_gap] A noisy retrieved note reports Xe (mp-979286) with band gap -6.1713000000000005 eV. This note is intentionally marked for human review as outdated_or_incorrect.","The retrieved context does not provide information on the thermodynamic stability of Xe, only data about its band gap which is marked as outdated or incorrect.",outdated_or_incorrect,,1.0,qwen_judge,"The answer correctly states that the provided context does not contain information regarding the thermodynamic stability of Xe, and it notes that the band gap data given is marked as outdated or incorrect. There are no unsupported claims made in the answer.",406,462,naive_context
rag_mpc_0079_current_gap,materials,qwen_output,What is the band gap of Kr?,"[rank=1 score=28.6263 doc_id=h1ctx_0236_mpc_0079_incorrect_gap] A noisy retrieved note reports Kr (mp-975590) with band gap -7.174799999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=26.6959 doc_id=h1ctx_0237_mpc_0079_incomplete_stability] A short retrieved snippet mentions Kr (mp-975590) as stable, but omits formation energy, hull distance, and thermodynamic qualification.

[rank=3 score=26.6635 doc_id=mp_0276] Materials Project reports Kr (mp-975590). Band gap: 7.174799999999999 eV. Formation energy per atom: 0.0 eV/atom. Energy above hull: 0.0 eV/atom. Stable: True.",7.174799999999999 eV,outdated_or_incorrect,,1.0,qwen_judge,"The answer provided, 7.174799999999999 eV, is directly supported by the context from the Materials Project (doc_id=mp_0276) which reports the band gap of Kr (mp-975590) as 7.174799999999999 eV.",394,491,naive_context
rag_mpc_0079_incorrect_gap,materials,qwen_output,What is the band gap of Kr?,"[rank=1 score=28.6263 doc_id=h1ctx_0236_mpc_0079_incorrect_gap] A noisy retrieved note reports Kr (mp-975590) with band gap -7.174799999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=26.6959 doc_id=h1ctx_0237_mpc_0079_incomplete_stability] A short retrieved snippet mentions Kr (mp-975590) as stable, but omits formation energy, hull distance, and thermodynamic qualification.

[rank=3 score=26.6635 doc_id=mp_0276] Materials Project reports Kr (mp-975590). Band gap: 7.174799999999999 eV. Formation energy per atom: 0.0 eV/atom. Energy above hull: 0.0 eV/atom. Stable: True.",7.174799999999999 eV,outdated_or_incorrect,,1.0,qwen_judge,"The answer provided, 7.174799999999999 eV, is directly supported by the context from the Materials Project (doc_id=mp_0276) which reports the band gap of Kr (mp-975590) as 7.174799999999999 eV.",394,491,naive_context
rag_mpc_0079_incomplete_stability,materials,qwen_output,Is Kr thermodynamically stable?,"[rank=1 score=27.9958 doc_id=h1ctx_0236_mpc_0079_incorrect_gap] A noisy retrieved note reports Kr (mp-975590) with band gap -7.174799999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=27.0448 doc_id=h1ctx_0237_mpc_0079_incomplete_stability] A short retrieved snippet mentions Kr (mp-975590) as stable, but omits formation energy, hull distance, and thermodynamic qualification.

[rank=3 score=26.3567 doc_id=mp_0276] Materials Project reports Kr (mp-975590). Band gap: 7.174799999999999 eV. Formation energy per atom: 0.0 eV/atom. Energy above hull: 0.0 eV/atom. Stable: True.",True,outdated_or_incorrect,,1.0,qwen_judge,"The answer is fully supported by the context, specifically by the third retrieved document (mp_0276) which states that Kr (mp-975590) is stable and provides a formation energy per atom of 0.0 eV/atom and an energy above hull of 0.0 eV/atom, both indicators of thermodynamic stability.",378,464,naive_context
rag_mpc_0080_current_gap,materials,qwen_output,What is the band gap of N2?,"[rank=1 score=27.5610 doc_id=h1ctx_0077_mpc_0026_incorrect_gap] A noisy retrieved note reports N2 (mp-570747) with band gap -6.739 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=27.5610 doc_id=h1ctx_0239_mpc_0080_incorrect_gap] A noisy retrieved note reports N2 (mp-568584) with band gap -6.9553 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=25.6131 doc_id=mp_0108] Materials Project reports N2 (mp-570747). Band gap: 6.739 eV. Formation energy per atom: 0.002401956249999 eV/atom. Energy above hull: 0.002401956249999 eV/atom. Stable: False.",6.739 eV,outdated_or_incorrect,,1.0,qwen_judge,"The answer of 6.739 eV for the band gap of N2 is directly supported by the context provided in the third retrieved document, which states 'Materials Project reports N2 (mp-570747). Band gap: 6.739 eV.' The first two documents are marked as outdated or incorrect, so they do not influence the faithfulness score.",399,493,naive_context
rag_mpc_0080_incorrect_gap,materials,qwen_output,What is the band gap of N2?,"[rank=1 score=27.5610 doc_id=h1ctx_0077_mpc_0026_incorrect_gap] A noisy retrieved note reports N2 (mp-570747) with band gap -6.739 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=27.5610 doc_id=h1ctx_0239_mpc_0080_incorrect_gap] A noisy retrieved note reports N2 (mp-568584) with band gap -6.9553 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=25.6131 doc_id=mp_0108] Materials Project reports N2 (mp-570747). Band gap: 6.739 eV. Formation energy per atom: 0.002401956249999 eV/atom. Energy above hull: 0.002401956249999 eV/atom. Stable: False.",6.739 eV,outdated_or_incorrect,,1.0,qwen_judge,"The answer of 6.739 eV for the band gap of N2 is directly supported by the context provided in the third retrieved document, which states 'Materials Project reports N2 (mp-570747). Band gap: 6.739 eV.' The first two documents are marked as outdated or incorrect, so they do not influence the faithfulness score.",399,493,naive_context
rag_mpc_0080_incomplete_stability,materials,qwen_output,Is N2 thermodynamically stable?,"[rank=1 score=26.9305 doc_id=h1ctx_0077_mpc_0026_incorrect_gap] A noisy retrieved note reports N2 (mp-570747) with band gap -6.739 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=26.9305 doc_id=h1ctx_0239_mpc_0080_incorrect_gap] A noisy retrieved note reports N2 (mp-568584) with band gap -6.9553 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=25.8806 doc_id=h1ctx_0078_mpc_0026_incomplete_stability] A short retrieved snippet mentions N2 (mp-570747) as stable, but omits formation energy, hull distance, and thermodynamic qualification.","N2 is stable, but the thermodynamic qualification is omitted.",outdated_or_incorrect,,0.5,qwen_judge,"The answer states that N2 is stable, which is partially supported by the context from rank=3, mentioning N2 as stable. However, the context does not provide a specific thermodynamic qualification, and the answer correctly points out this omission. The stability claim is not fully grounded in the given context since it lacks detailed thermodynamic information.",366,443,naive_context
rag_mpc_0081_current_gap,materials,qwen_output,What is the band gap of S?,"[rank=1 score=25.2867 doc_id=h1ctx_0068_mpc_0023_incorrect_gap] A noisy retrieved note reports S (mp-96) with band gap -2.748 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=25.2867 doc_id=h1ctx_0116_mpc_0039_incorrect_gap] A noisy retrieved note reports S (mp-556269) with band gap -2.3783 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=25.2867 doc_id=h1ctx_0119_mpc_0040_incorrect_gap] A noisy retrieved note reports S (mp-557559) with band gap -2.496299999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.",-2.748 eV,outdated_or_incorrect,,0.0,qwen_judge,"The answer provided, -2.748 eV, is taken from a retrieved note that is explicitly marked as outdated_or_incorrect and requires human review. Since the context indicates that this information is not reliable, the answer cannot be considered supported by the given context.",371,439,naive_context
rag_mpc_0081_incorrect_gap,materials,qwen_output,What is the band gap of S?,"[rank=1 score=25.2867 doc_id=h1ctx_0068_mpc_0023_incorrect_gap] A noisy retrieved note reports S (mp-96) with band gap -2.748 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=25.2867 doc_id=h1ctx_0116_mpc_0039_incorrect_gap] A noisy retrieved note reports S (mp-556269) with band gap -2.3783 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=25.2867 doc_id=h1ctx_0119_mpc_0040_incorrect_gap] A noisy retrieved note reports S (mp-557559) with band gap -2.496299999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.",-2.748 eV,outdated_or_incorrect,,0.0,qwen_judge,"The answer provided, -2.748 eV, is taken from a retrieved note that is explicitly marked as outdated_or_incorrect and requires human review. Since the context indicates that this information is not reliable, the answer cannot be considered supported by the given context.",371,439,naive_context
